distribution_id,dtau_type,S_star_id,S,Sigma_id,distribution,tau,sigma_id,d,departure_id,stat_id,quantiles_id,zeta1_id,quantile_id,alpha,epsilon,norm,power
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.5,Euclidean,0.877
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.5,Euclidean,0.7816
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.6,Euclidean,0.9626
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.6,Euclidean,0.9022
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.6,Euclidean,0.8166
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.7,Euclidean,0.9728
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.7,Euclidean,0.9216
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.7,Euclidean,0.8424
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.8,Euclidean,0.9796
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.8,Euclidean,0.9398
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.8,Euclidean,0.8722
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.9,Euclidean,0.9852
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.9,Euclidean,0.953
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.9,Euclidean,0.8972
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,4.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,4.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,4.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5,Euclidean,0.9894
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5,Euclidean,0.9666
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5,Euclidean,0.9182
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.1,Euclidean,0.9926
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.1,Euclidean,0.975
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.1,Euclidean,0.9374
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.2,Euclidean,0.9956
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.2,Euclidean,0.9824
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.2,Euclidean,0.9518
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.3,Euclidean,0.9976
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.3,Euclidean,0.9874
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.3,Euclidean,0.9656
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.4,Euclidean,0.9984
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.4,Euclidean,0.9898
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.4,Euclidean,0.9746
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.5,Euclidean,0.9994
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.5,Euclidean,0.9938
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.5,Euclidean,0.9824
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.6,Euclidean,0.9996
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.6,Euclidean,0.9964
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.6,Euclidean,0.987
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.7,Euclidean,0.9996
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.7,Euclidean,0.9982
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.7,Euclidean,0.99
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.8,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.8,Euclidean,0.9992
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.8,Euclidean,0.9938
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.9,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.9,Euclidean,0.9994
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.9,Euclidean,0.996
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,5.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,5.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,5.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6,Euclidean,0.9982
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.1,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.1,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.1,Euclidean,0.9994
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.2,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.2,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.2,Euclidean,0.9994
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.3,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.3,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.3,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.4,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.4,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.4,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.5,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.5,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.5,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.6,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.6,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.6,Euclidean,0.9998
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.6,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.7,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.7,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.7,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.8,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.8,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.8,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.8,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.9,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.9,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.9,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,6.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,6.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,6.9,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.1,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.1,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.1,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.1,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.2,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.2,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.2,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.2,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.3,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.3,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.3,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.3,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.4,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.4,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.4,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.4,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.5,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.5,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.5,Euclidean,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,1,0.1,7.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,2,0.05,7.5,Supremum,1
1,single,1,I,1,clayton,0.3,1,15,1,1,1,1,3,0.025,7.5,Supremum,1
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0,Euclidean,0.0988
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0,Euclidean,0.048
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0,Euclidean,0.0208
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0,Supremum,0.0908
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0,Supremum,0.0448
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0,Supremum,0.0222
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.1,Euclidean,0.1
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.1,Euclidean,0.0474
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.1,Euclidean,0.0216
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.1,Supremum,0.0908
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.1,Supremum,0.0456
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.1,Supremum,0.0222
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.2,Euclidean,0.1008
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.2,Euclidean,0.0488
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.2,Euclidean,0.0222
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.2,Supremum,0.0926
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.2,Supremum,0.0456
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.2,Supremum,0.0222
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.3,Euclidean,0.1042
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.3,Euclidean,0.0514
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.3,Euclidean,0.0236
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.3,Supremum,0.093
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.3,Supremum,0.0476
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.3,Supremum,0.0226
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.4,Euclidean,0.1064
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.4,Euclidean,0.0528
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.4,Euclidean,0.0248
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.4,Supremum,0.0968
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.4,Supremum,0.0492
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.4,Supremum,0.0248
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.5,Euclidean,0.1116
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.5,Euclidean,0.0564
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.5,Euclidean,0.0272
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.5,Supremum,0.1006
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.5,Supremum,0.0528
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.5,Supremum,0.027
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.6,Euclidean,0.1196
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.6,Euclidean,0.0604
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.6,Euclidean,0.0292
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.6,Supremum,0.1088
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.6,Supremum,0.0568
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.6,Supremum,0.0306
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.7,Euclidean,0.1274
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.7,Euclidean,0.0686
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.7,Euclidean,0.0318
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.7,Supremum,0.12
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.7,Supremum,0.0654
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.7,Supremum,0.0366
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.8,Euclidean,0.1396
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.8,Euclidean,0.0748
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.8,Euclidean,0.0364
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.8,Supremum,0.14
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.8,Supremum,0.0776
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.8,Supremum,0.0444
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.9,Euclidean,0.1544
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.9,Euclidean,0.0854
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.9,Euclidean,0.0414
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,0.9,Supremum,0.1662
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,0.9,Supremum,0.1002
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,0.9,Supremum,0.0584
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1,Euclidean,0.17
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1,Euclidean,0.0936
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1,Euclidean,0.0476
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1,Supremum,0.2014
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1,Supremum,0.1282
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1,Supremum,0.0826
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.1,Euclidean,0.1872
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.1,Euclidean,0.1038
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.1,Euclidean,0.0558
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.1,Supremum,0.2458
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.1,Supremum,0.1658
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.1,Supremum,0.1136
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.2,Euclidean,0.207
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.2,Euclidean,0.1188
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.2,Euclidean,0.0656
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.2,Supremum,0.2984
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.2,Supremum,0.2134
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.2,Supremum,0.1534
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.3,Euclidean,0.2364
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.3,Euclidean,0.1366
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.3,Euclidean,0.077
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.3,Supremum,0.3624
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.3,Supremum,0.2708
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.3,Supremum,0.2012
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.4,Euclidean,0.2668
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.4,Euclidean,0.1524
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.4,Euclidean,0.088
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.4,Supremum,0.4322
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.4,Supremum,0.3372
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.4,Supremum,0.2624
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.5,Euclidean,0.2934
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.5,Euclidean,0.1746
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,3,0.025,1.5,Euclidean,0.1064
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,1,0.1,1.5,Supremum,0.5082
1,single,2,Sh,1,clayton,0.3,1,15,1,2,2,1,2,0.05,1.5,Supremum,0.4132
