n,d,tau,S,Sh,norm,dtau,dtau_type,distribution,rejection_rate,pvalue_NA_rate,N,psd_rate,pd_rate
50,5,0.3,Sh,ShJ,Supremum,0.2,single,normal,51.56,0,2500,1,1
50,5,0.3,I,ShJ,Euclidean,0.2,single,normal,24.28,0,5000,,
50,5,0.3,I,ShJ,Supremum,0.2,single,normal,42.32,0,5000,,
50,5,0.3,Sh,SbJ,Euclidean,0.2,single,normal,40.84,0,2500,1,1
50,5,0.3,Sh,SbJ,Supremum,0.2,single,normal,50.56,0,2500,1,1
50,5,0.3,I,SbJ,Euclidean,0.2,single,normal,33.28,0,2500,1,1
50,5,0.3,I,SbJ,Supremum,0.2,single,normal,45.28,0,2500,1,1
250,15,0.3,Sh,ShP,Euclidean,0.1,single,normal,99.76,0,2500,1,1
250,15,0.3,Sh,ShP,Supremum,0.1,single,normal,84.88,0,2500,1,1
250,15,0.3,I,ShP,Euclidean,0.1,single,normal,8.24,0,2500,1,1
250,15,0.3,I,ShP,Supremum,0.1,single,normal,33.08,0,2500,1,1
250,15,0.3,Sh,SbP,Euclidean,0.1,single,normal,21.68,0,2500,1,1
250,15,0.3,Sh,SbP,Supremum,0.1,single,normal,51.48,0,2500,1,1
250,15,0.3,I,SbP,Euclidean,0.1,single,normal,9.56,0,2500,1,1
250,15,0.3,I,SbP,Supremum,0.1,single,normal,33.28,0,2500,1,1
250,15,0.3,Sh,ShJ,Euclidean,0.1,single,normal,99.32,0,2500,1,1
250,15,0.3,Sh,ShJ,Supremum,0.1,single,normal,79,0,2500,1,1
250,15,0.3,I,ShJ,Euclidean,0.1,single,normal,6.28,0,2500,1,1
250,15,0.3,I,ShJ,Supremum,0.1,single,normal,31.52,0,2500,1,1
250,15,0.3,Sh,SbJ,Euclidean,0.1,single,normal,20.88,0,2500,1,1
250,15,0.3,Sh,SbJ,Supremum,0.1,single,normal,50.56,0,2500,1,1
250,15,0.3,I,SbJ,Euclidean,0.1,single,normal,9.48,0,2500,1,1
250,15,0.3,I,SbJ,Supremum,0.1,single,normal,33.12,0,2500,1,1
50,15,0.6,Sh,ShP,Euclidean,0.2,column,normal,95.04,0,2500,0,0
50,15,0.6,Sh,ShP,Supremum,0.2,column,normal,88.12,0,2500,0,0
50,15,0.6,I,ShP,Euclidean,0.2,column,normal,99.92,0,2500,0,0
50,15,0.6,I,ShP,Supremum,0.2,column,normal,99.8,0,2500,0,0
50,15,0.6,Sh,SbP,Euclidean,0.2,column,normal,97.8,0,2500,1,1
50,15,0.6,Sh,SbP,Supremum,0.2,column,normal,83.32,0,2500,1,1
50,15,0.6,I,SbP,Euclidean,0.2,column,normal,100,0,2500,1,1
50,15,0.6,I,SbP,Supremum,0.2,column,normal,99.92,0,2500,1,1
50,15,0.6,Sh,ShJ,Euclidean,0.2,column,normal,94.92,0,2500,1,0
50,15,0.6,Sh,ShJ,Supremum,0.2,column,normal,87.52,0,2500,1,0
50,15,0.6,I,ShJ,Euclidean,0.2,column,normal,99.64,0,5000,,
50,15,0.6,I,ShJ,Supremum,0.2,column,normal,99.48,0,5000,,
50,15,0.6,Sh,SbJ,Euclidean,0.2,column,normal,95.16,0,2500,1,1
50,15,0.6,Sh,SbJ,Supremum,0.2,column,normal,89.12,0,2500,1,1
50,15,0.6,I,SbJ,Euclidean,0.2,column,normal,99.92,0,2500,1,1
50,15,0.6,I,SbJ,Supremum,0.2,column,normal,99.84,0,2500,1,1
50,5,0,Sh,ShP,Euclidean,0.1,column,normal,49.04,0,2500,1,1
50,5,0,Sh,ShP,Supremum,0.1,column,normal,40.2,0,2500,1,1
50,5,0,I,ShP,Euclidean,0.1,column,normal,17.04,0,2500,1,1
50,5,0,I,ShP,Supremum,0.1,column,normal,14.32,0,2500,1,1
50,5,0,Sh,SbP,Euclidean,0.1,column,normal,10.76,0,2500,1,1
50,5,0,Sh,SbP,Supremum,0.1,column,normal,8.08,0,2500,1,1
50,5,0,I,SbP,Euclidean,0.1,column,normal,13.68,0,2500,1,1
50,5,0,I,SbP,Supremum,0.1,column,normal,9.48,0,2500,1,1
50,5,0,Sh,ShJ,Euclidean,0.1,column,normal,40.08,0,2500,1,1
50,5,0,Sh,ShJ,Supremum,0.1,column,normal,31,0,2500,1,1
50,5,0,I,ShJ,Euclidean,0.1,column,normal,11.98,0,5000,,
50,5,0,I,ShJ,Supremum,0.1,column,normal,10.06,0,5000,,
50,5,0,Sh,SbJ,Euclidean,0.1,column,normal,15.64,0,2500,1,1
50,5,0,Sh,SbJ,Supremum,0.1,column,normal,11,0,2500,1,1
50,5,0,I,SbJ,Euclidean,0.1,column,normal,16.92,0,2500,1,1
50,5,0,I,SbJ,Supremum,0.1,column,normal,11.8,0,2500,1,1
250,15,0.6,Sh,ShP,Euclidean,0.1,column,normal,100,0,2500,1,1
250,15,0.6,Sh,ShP,Supremum,0.1,column,normal,93.76,0,2500,1,1
250,15,0.6,I,ShP,Euclidean,0.1,column,normal,100,0,2500,1,1
250,15,0.6,I,ShP,Supremum,0.1,column,normal,100,0,2500,1,1
250,15,0.6,Sh,SbP,Euclidean,0.1,column,normal,99.76,0,2500,1,1
250,15,0.6,Sh,SbP,Supremum,0.1,column,normal,95.4,0,2500,1,1
250,15,0.6,I,SbP,Euclidean,0.1,column,normal,100,0,2500,1,1
250,15,0.6,I,SbP,Supremum,0.1,column,normal,100,0,2500,1,1
250,15,0.6,Sh,ShJ,Euclidean,0.1,column,normal,99.88,0,2500,1,1
250,15,0.6,Sh,ShJ,Supremum,0.1,column,normal,80.4,0,2500,1,1
250,15,0.6,I,ShJ,Euclidean,0.1,column,normal,100,0,2500,1,1
250,15,0.6,I,ShJ,Supremum,0.1,column,normal,100,0,2500,1,1
250,15,0.6,Sh,SbJ,Euclidean,0.1,column,normal,99.68,0,2500,1,1
250,15,0.6,Sh,SbJ,Supremum,0.1,column,normal,96.24,0,2500,1,1
250,15,0.6,I,SbJ,Euclidean,0.1,column,normal,100,0,2500,1,1
250,15,0.6,I,SbJ,Supremum,0.1,column,normal,100,0,2500,1,1
250,15,0.3,Sh,ShP,Euclidean,0.2,column,normal,100,0,2500,1,1
250,15,0.3,Sh,ShP,Supremum,0.2,column,normal,99.2,0,2500,1,1
250,15,0.3,I,ShP,Euclidean,0.2,column,normal,100,0,2500,1,1
250,15,0.3,I,ShP,Supremum,0.2,column,normal,100,0,2500,1,1
250,15,0.3,Sh,SbP,Euclidean,0.2,column,normal,100,0,2500,1,1
250,15,0.3,Sh,SbP,Supremum,0.2,column,normal,99.64,0,2500,1,1
250,15,0.3,I,SbP,Euclidean,0.2,column,normal,100,0,2500,1,1
250,15,0.3,I,SbP,Supremum,0.2,column,normal,100,0,2500,1,1
250,15,0.3,Sh,ShJ,Euclidean,0.2,column,normal,100,0,2500,1,1
250,15,0.3,Sh,ShJ,Supremum,0.2,column,normal,98.2,0,2500,1,1
250,15,0.3,I,ShJ,Euclidean,0.2,column,normal,100,0,2500,1,1
250,15,0.3,I,ShJ,Supremum,0.2,column,normal,100,0,2500,1,1
250,15,0.3,Sh,SbJ,Euclidean,0.2,column,normal,100,0,2500,1,1
250,15,0.3,Sh,SbJ,Supremum,0.2,column,normal,99.84,0,2500,1,1
250,15,0.3,I,SbJ,Euclidean,0.2,column,normal,100,0,2500,1,1
250,15,0.3,I,SbJ,Supremum,0.2,column,normal,100,0,2500,1,1
250,15,0,Sh,ShP,Euclidean,0,none,normal,99.32,0,2500,1,1
250,15,0,Sh,ShP,Supremum,0,none,normal,81.24,0,2500,1,1
250,15,0,I,ShP,Euclidean,0,none,normal,2.96,0,2500,1,1
250,15,0,I,ShP,Supremum,0,none,normal,5.08,0,2500,1,1
250,15,0,Sh,SbP,Euclidean,0,none,normal,4.8,0,2500,1,1
250,15,0,Sh,SbP,Supremum,0,none,normal,4.96,0,2500,1,1
250,15,0,I,SbP,Euclidean,0,none,normal,5.08,0,2500,1,1
250,15,0,I,SbP,Supremum,0,none,normal,4.8,0,2500,1,1
250,15,0,Sh,ShJ,Euclidean,0,none,normal,99,0,2500,1,1
250,15,0,Sh,ShJ,Supremum,0,none,normal,77.52,0,2500,1,1
250,15,0,I,ShJ,Euclidean,0,none,normal,2.32,0,2500,1,1
250,15,0,I,ShJ,Supremum,0,none,normal,4.6,0,2500,1,1
250,15,0,Sh,SbJ,Euclidean,0,none,normal,4.92,0,2500,1,1
250,15,0,Sh,SbJ,Supremum,0,none,normal,5,0,2500,1,1
250,15,0,I,SbJ,Euclidean,0,none,normal,5.04,0,2500,1,1
250,15,0,I,SbJ,Supremum,0,none,normal,4.92,0,2500,1,1
100,15,0.6,Sh,ShP,Euclidean,0.2,single,normal,100,0,2500,0,0
100,15,0.6,Sh,ShP,Supremum,0.2,single,normal,99.28,0,2500,0,0
100,15,0.6,I,ShP,Euclidean,0.2,single,normal,32.48,0,2500,0,0
100,15,0.6,I,ShP,Supremum,0.2,single,normal,100,0,2500,0,0
100,15,0.6,Sh,SbP,Euclidean,0.2,single,normal,95.68,0,2500,1,1
100,15,0.6,Sh,SbP,Supremum,0.2,single,normal,100,0,2500,1,1
100,15,0.6,I,SbP,Euclidean,0.2,single,normal,43.28,0,2500,1,1
100,15,0.6,I,SbP,Supremum,0.2,single,normal,100,0,2500,1,1
100,15,0.6,Sh,ShJ,Euclidean,0.2,single,normal,100,0,2500,1,0
100,15,0.6,Sh,ShJ,Supremum,0.2,single,normal,100,0,2500,1,0
100,15,0.6,I,ShJ,Euclidean,0.2,single,normal,15.58,0,5000,,
100,15,0.6,I,ShJ,Supremum,0.2,single,normal,100,0,5000,,
100,15,0.6,Sh,SbJ,Euclidean,0.2,single,normal,91.24,0,2500,1,1
100,15,0.6,Sh,SbJ,Supremum,0.2,single,normal,100,0,2500,1,1
100,15,0.6,I,SbJ,Euclidean,0.2,single,normal,34.28,0,2500,1,1
100,15,0.6,I,SbJ,Supremum,0.2,single,normal,100,0,2500,1,1
250,15,0.6,Sh,ShP,Euclidean,0,none,normal,97.76,0,2500,1,1
250,15,0.6,Sh,ShP,Supremum,0,none,normal,59.92,0,2500,1,1
250,15,0.6,I,ShP,Euclidean,0,none,normal,3.4,0,2500,1,1
250,15,0.6,I,ShP,Supremum,0,none,normal,4.84,0,2500,1,1
250,15,0.6,Sh,SbP,Euclidean,0,none,normal,4.8,0,2500,1,1
250,15,0.6,Sh,SbP,Supremum,0,none,normal,5.84,0,2500,1,1
250,15,0.6,I,SbP,Euclidean,0,none,normal,4,0,2500,1,1
250,15,0.6,I,SbP,Supremum,0,none,normal,5.2,0,2500,1,1
250,15,0.6,Sh,ShJ,Euclidean,0,none,normal,87.56,0,2500,1,1
250,15,0.6,Sh,ShJ,Supremum,0,none,normal,38.96,0,2500,1,1
250,15,0.6,I,ShJ,Euclidean,0,none,normal,2.32,0,2500,1,1
250,15,0.6,I,ShJ,Supremum,0,none,normal,3.64,0,2500,1,1
250,15,0.6,Sh,SbJ,Euclidean,0,none,normal,3.72,0,2500,1,1
250,15,0.6,Sh,SbJ,Supremum,0,none,normal,5.08,0,2500,1,1
250,15,0.6,I,SbJ,Euclidean,0,none,normal,3.48,0,2500,1,1
250,15,0.6,I,SbJ,Supremum,0,none,normal,4.64,0,2500,1,1
250,15,0.6,Sh,ShP,Euclidean,0.1,single,normal,100,0,2500,1,1
250,15,0.6,Sh,ShP,Supremum,0.1,single,normal,98.68,0,2500,1,1
250,15,0.6,I,ShP,Euclidean,0.1,single,normal,22.48,0,2500,1,1
250,15,0.6,I,ShP,Supremum,0.1,single,normal,97.52,0,2500,1,1
250,15,0.6,Sh,SbP,Euclidean,0.1,single,normal,80.44,0,2500,1,1
250,15,0.6,Sh,SbP,Supremum,0.1,single,normal,99.8,0,2500,1,1
250,15,0.6,I,SbP,Euclidean,0.1,single,normal,25.56,0,2500,1,1
250,15,0.6,I,SbP,Supremum,0.1,single,normal,97.76,0,2500,1,1
250,15,0.6,Sh,ShJ,Euclidean,0.1,single,normal,99.92,0,2500,1,1
250,15,0.6,Sh,ShJ,Supremum,0.1,single,normal,97.56,0,2500,1,1
250,15,0.6,I,ShJ,Euclidean,0.1,single,normal,16.8,0,2500,1,1
250,15,0.6,I,ShJ,Supremum,0.1,single,normal,97.16,0,2500,1,1
250,15,0.6,Sh,SbJ,Euclidean,0.1,single,normal,75.16,0,2500,1,1
250,15,0.6,Sh,SbJ,Supremum,0.1,single,normal,99.8,0,2500,1,1
250,15,0.6,I,SbJ,Euclidean,0.1,single,normal,22.72,0,2500,1,1
250,15,0.6,I,SbJ,Supremum,0.1,single,normal,97.52,0,2500,1,1
250,15,0.3,Sh,ShP,Euclidean,0.2,single,normal,100,0,2500,1,1
250,15,0.3,Sh,ShP,Supremum,0.2,single,normal,99.92,0,2500,1,1
250,15,0.3,I,ShP,Euclidean,0.2,single,normal,39.28,0,2500,1,1
250,15,0.3,I,ShP,Supremum,0.2,single,normal,99.8,0,2500,1,1
250,15,0.3,Sh,SbP,Euclidean,0.2,single,normal,88.2,0,2500,1,1
250,15,0.3,Sh,SbP,Supremum,0.2,single,normal,100,0,2500,1,1
250,15,0.3,I,SbP,Euclidean,0.2,single,normal,44.4,0,2500,1,1
250,15,0.3,I,SbP,Supremum,0.2,single,normal,99.8,0,2500,1,1
250,15,0.3,Sh,ShJ,Euclidean,0.2,single,normal,100,0,2500,1,1
250,15,0.3,Sh,ShJ,Supremum,0.2,single,normal,99.92,0,2500,1,1
250,15,0.3,I,ShJ,Euclidean,0.2,single,normal,34.92,0,2500,1,1
250,15,0.3,I,ShJ,Supremum,0.2,single,normal,99.76,0,2500,1,1
250,15,0.3,Sh,SbJ,Euclidean,0.2,single,normal,87.24,0,2500,1,1
250,15,0.3,Sh,SbJ,Supremum,0.2,single,normal,100,0,2500,1,1
250,15,0.3,I,SbJ,Euclidean,0.2,single,normal,43.6,0,2500,1,1
250,15,0.3,I,SbJ,Supremum,0.2,single,normal,99.8,0,2500,1,1
100,15,0.3,Sh,ShP,Euclidean,0.2,single,normal,100,0,2500,0,0
100,15,0.3,Sh,ShP,Supremum,0.2,single,normal,99.56,0,2500,0,0
100,15,0.3,I,ShP,Euclidean,0.2,single,normal,8.76,0,2500,0,0
100,15,0.3,I,ShP,Supremum,0.2,single,normal,60.4,0,2500,0,0
100,15,0.3,Sh,SbP,Euclidean,0.2,single,normal,31.6,0,2500,1,1
100,15,0.3,Sh,SbP,Supremum,0.2,single,normal,80,0,2500,1,1
100,15,0.3,I,SbP,Euclidean,0.2,single,normal,13.2,0,2500,1,1
100,15,0.3,I,SbP,Supremum,0.2,single,normal,60.8,0,2500,1,1
100,15,0.3,Sh,ShJ,Euclidean,0.2,single,normal,100,0,2500,1,0
100,15,0.3,Sh,ShJ,Supremum,0.2,single,normal,100,0,2500,1,0
100,15,0.3,I,ShJ,Euclidean,0.2,single,normal,5.06,0,5000,,
100,15,0.3,I,ShJ,Supremum,0.2,single,normal,56.24,0,5000,,
100,15,0.3,Sh,SbJ,Euclidean,0.2,single,normal,28.88,0,2500,1,1
100,15,0.3,Sh,SbJ,Supremum,0.2,single,normal,79.2,0,2500,1,1
100,15,0.3,I,SbJ,Euclidean,0.2,single,normal,13.16,0,2500,1,1
100,15,0.3,I,SbJ,Supremum,0.2,single,normal,60.2,0,2500,1,1
100,5,0.6,Sh,ShP,Euclidean,0,none,normal,14.56,0,2500,1,1
100,5,0.6,Sh,ShP,Supremum,0,none,normal,13.04,0,2500,1,1
100,5,0.6,I,ShP,Euclidean,0,none,normal,3.96,0,2500,1,1
100,5,0.6,I,ShP,Supremum,0,none,normal,6.08,0,2500,1,1
100,5,0.6,Sh,SbP,Euclidean,0,none,normal,3.64,0,2500,1,1
100,5,0.6,Sh,SbP,Supremum,0,none,normal,4.72,0,2500,1,1
100,5,0.6,I,SbP,Euclidean,0,none,normal,3.6,0,2500,1,1
100,5,0.6,I,SbP,Supremum,0,none,normal,4.92,0,2500,1,1
100,5,0.6,Sh,ShJ,Euclidean,0,none,normal,8.6,0,2500,1,1
100,5,0.6,Sh,ShJ,Supremum,0,none,normal,8.48,0,2500,1,1
100,5,0.6,I,ShJ,Euclidean,0,none,normal,2.64,0,5000,,
100,5,0.6,I,ShJ,Supremum,0,none,normal,3.66,0,5000,,
100,5,0.6,Sh,SbJ,Euclidean,0,none,normal,3.56,0,2500,1,1
100,5,0.6,Sh,SbJ,Supremum,0,none,normal,4.28,0,2500,1,1
100,5,0.6,I,SbJ,Euclidean,0,none,normal,3.24,0,2500,1,1
100,5,0.6,I,SbJ,Supremum,0,none,normal,4.4,0,2500,1,1
100,15,0,Sh,ShP,Euclidean,0.1,column,normal,100,0,2500,0,0
100,15,0,Sh,ShP,Supremum,0.1,column,normal,100,0,2500,0,0
100,15,0,I,ShP,Euclidean,0.1,column,normal,34.76,0,2500,0,0
100,15,0,I,ShP,Supremum,0.1,column,normal,25.92,0,2500,0,0
100,15,0,Sh,SbP,Euclidean,0.1,column,normal,21.56,0,2500,1,1
100,15,0,Sh,SbP,Supremum,0.1,column,normal,11.48,0,2500,1,1
100,15,0,I,SbP,Euclidean,0.1,column,normal,44.36,0,2500,1,1
100,15,0,I,SbP,Supremum,0.1,column,normal,24.24,0,2500,1,1
100,15,0,Sh,ShJ,Euclidean,0.1,column,normal,100,0,2500,1,0
100,15,0,Sh,ShJ,Supremum,0.1,column,normal,100,0,2500,1,0
100,15,0,I,ShJ,Euclidean,0.1,column,normal,25.6,0,5000,,
100,15,0,I,ShJ,Supremum,0.1,column,normal,20.8,0,5000,,
100,15,0,Sh,SbJ,Euclidean,0.1,column,normal,24.28,0,2500,1,1
100,15,0,Sh,SbJ,Supremum,0.1,column,normal,12,0,2500,1,1
100,15,0,I,SbJ,Euclidean,0.1,column,normal,46.48,0,2500,1,1
100,15,0,I,SbJ,Supremum,0.1,column,normal,24.96,0,2500,1,1
250,15,0,Sh,ShP,Euclidean,0.2,single,normal,99.96,0,2500,1,1
250,15,0,Sh,ShP,Supremum,0.2,single,normal,99.48,0,2500,1,1
250,15,0,I,ShP,Euclidean,0.2,single,normal,33.24,0,2500,1,1
250,15,0,I,ShP,Supremum,0.2,single,normal,90.6,0,2500,1,1
250,15,0,Sh,SbP,Euclidean,0.2,single,normal,41.64,0,2500,1,1
250,15,0,Sh,SbP,Supremum,0.2,single,normal,90.36,0,2500,1,1
250,15,0,I,SbP,Euclidean,0.2,single,normal,41.84,0,2500,1,1
250,15,0,I,SbP,Supremum,0.2,single,normal,90.36,0,2500,1,1
250,15,0,Sh,ShJ,Euclidean,0.2,single,normal,99.96,0,2500,1,1
250,15,0,Sh,ShJ,Supremum,0.2,single,normal,99.36,0,2500,1,1
250,15,0,I,ShJ,Euclidean,0.2,single,normal,28.2,0,2500,1,1
250,15,0,I,ShJ,Supremum,0.2,single,normal,89.96,0,2500,1,1
250,15,0,Sh,SbJ,Euclidean,0.2,single,normal,42.52,0,2500,1,1
250,15,0,Sh,SbJ,Supremum,0.2,single,normal,90.36,0,2500,1,1
250,15,0,I,SbJ,Euclidean,0.2,single,normal,42.2,0,2500,1,1
250,15,0,I,SbJ,Supremum,0.2,single,normal,90.32,0,2500,1,1
50,15,0.6,Sh,ShP,Euclidean,0.2,single,normal,80.24,0,2500,0,0
50,15,0.6,Sh,ShP,Supremum,0.2,single,normal,61.44,0,2500,0,0
50,15,0.6,I,ShP,Euclidean,0.2,single,normal,4.16,0,2500,0,0
50,15,0.6,I,ShP,Supremum,0.2,single,normal,84.4,0,2500,0,0
50,15,0.6,Sh,SbP,Euclidean,0.2,single,normal,47.96,0,2500,1,1
50,15,0.6,Sh,SbP,Supremum,0.2,single,normal,97.68,0,2500,1,1
50,15,0.6,I,SbP,Euclidean,0.2,single,normal,12.68,0,2500,1,1
50,15,0.6,I,SbP,Supremum,0.2,single,normal,90.04,0,2500,1,1
50,15,0.6,Sh,ShJ,Euclidean,0.2,single,normal,56.44,0,2500,1,0
50,15,0.6,Sh,ShJ,Supremum,0.2,single,normal,36.08,0,2500,1,0
50,15,0.6,I,ShJ,Euclidean,0.2,single,normal,0.78,0,5000,,
50,15,0.6,I,ShJ,Supremum,0.2,single,normal,75.32,0,5000,,
50,15,0.6,Sh,SbJ,Euclidean,0.2,single,normal,25.12,0,2500,1,1
50,15,0.6,Sh,SbJ,Supremum,0.2,single,normal,96.44,0,2500,1,1
50,15,0.6,I,SbJ,Euclidean,0.2,single,normal,6.64,0,2500,1,1
50,15,0.6,I,SbJ,Supremum,0.2,single,normal,84.92,0,2500,1,1
150,15,0.3,Sh,ShP,Euclidean,0.1,single,normal,100,0,2500,0.0068,0.0068
150,15,0.3,Sh,ShP,Supremum,0.1,single,normal,100,0,2500,0.0068,0.0068
150,15,0.3,I,ShP,Euclidean,0.1,single,normal,4.92,0,2500,0.0068,0.0068
150,15,0.3,I,ShP,Supremum,0.1,single,normal,13.76,0,2500,0.0068,0.0068
150,15,0.3,Sh,SbP,Euclidean,0.1,single,normal,12.24,0,2500,1,1
150,15,0.3,Sh,SbP,Supremum,0.1,single,normal,23.4,0,2500,1,1
150,15,0.3,I,SbP,Euclidean,0.1,single,normal,6.52,0,2500,1,1
150,15,0.3,I,SbP,Supremum,0.1,single,normal,13.68,0,2500,1,1
150,15,0.3,Sh,ShJ,Euclidean,0.1,single,normal,100,0,2500,1,1
150,15,0.3,Sh,ShJ,Supremum,0.1,single,normal,99,0,2500,1,1
150,15,0.3,I,ShJ,Euclidean,0.1,single,normal,3.5,0,5000,,
150,15,0.3,I,ShJ,Supremum,0.1,single,normal,11.66,0,5000,,
150,15,0.3,Sh,SbJ,Euclidean,0.1,single,normal,11.16,0,2500,1,1
150,15,0.3,Sh,SbJ,Supremum,0.1,single,normal,22.64,0,2500,1,1
150,15,0.3,I,SbJ,Euclidean,0.1,single,normal,6.68,0,2500,1,1
150,15,0.3,I,SbJ,Supremum,0.1,single,normal,13.2,0,2500,1,1
250,15,0,Sh,ShP,Euclidean,0.1,single,normal,99.68,0,2500,1,1
250,15,0,Sh,ShP,Supremum,0.1,single,normal,87.96,0,2500,1,1
250,15,0,I,ShP,Euclidean,0.1,single,normal,6.88,0,2500,1,1
250,15,0,I,ShP,Supremum,0.1,single,normal,16.88,0,2500,1,1
250,15,0,Sh,SbP,Euclidean,0.1,single,normal,10.68,0,2500,1,1
250,15,0,Sh,SbP,Supremum,0.1,single,normal,16.44,0,2500,1,1
250,15,0,I,SbP,Euclidean,0.1,single,normal,10.72,0,2500,1,1
250,15,0,I,SbP,Supremum,0.1,single,normal,16.4,0,2500,1,1
250,15,0,Sh,ShJ,Euclidean,0.1,single,normal,99.28,0,2500,1,1
250,15,0,Sh,ShJ,Supremum,0.1,single,normal,84.64,0,2500,1,1
250,15,0,I,ShJ,Euclidean,0.1,single,normal,5.52,0,2500,1,1
250,15,0,I,ShJ,Supremum,0.1,single,normal,15.56,0,2500,1,1
250,15,0,Sh,SbJ,Euclidean,0.1,single,normal,11.08,0,2500,1,1
250,15,0,Sh,SbJ,Supremum,0.1,single,normal,16.08,0,2500,1,1
250,15,0,I,SbJ,Euclidean,0.1,single,normal,11,0,2500,1,1
250,15,0,I,SbJ,Supremum,0.1,single,normal,16.28,0,2500,1,1
100,15,0.6,Sh,ShP,Euclidean,0.1,single,normal,99.76,0,2500,0,0
100,15,0.6,Sh,ShP,Supremum,0.1,single,normal,95.56,0,2500,0,0
100,15,0.6,I,ShP,Euclidean,0.1,single,normal,5.4,0,2500,0,0
100,15,0.6,I,ShP,Supremum,0.1,single,normal,33.16,0,2500,0,0
100,15,0.6,Sh,SbP,Euclidean,0.1,single,normal,24.68,0,2500,1,1
100,15,0.6,Sh,SbP,Supremum,0.1,single,normal,67.8,0,2500,1,1
100,15,0.6,I,SbP,Euclidean,0.1,single,normal,7.88,0,2500,1,1
100,15,0.6,I,SbP,Supremum,0.1,single,normal,36.4,0,2500,1,1
100,15,0.6,Sh,ShJ,Euclidean,0.1,single,normal,100,0,2500,1,0
100,15,0.6,Sh,ShJ,Supremum,0.1,single,normal,100,0,2500,1,0
100,15,0.6,I,ShJ,Euclidean,0.1,single,normal,2.34,0,5000,,
100,15,0.6,I,ShJ,Supremum,0.1,single,normal,26.72,0,5000,,
100,15,0.6,Sh,SbJ,Euclidean,0.1,single,normal,13.88,0,2500,1,1
100,15,0.6,Sh,SbJ,Supremum,0.1,single,normal,62.16,0,2500,1,1
100,15,0.6,I,SbJ,Euclidean,0.1,single,normal,5.6,0,2500,1,1
100,15,0.6,I,SbJ,Supremum,0.1,single,normal,32.08,0,2500,1,1
150,5,0.3,Sh,ShP,Euclidean,0.1,single,normal,44.8,0,2500,1,1
150,5,0.3,Sh,ShP,Supremum,0.1,single,normal,38.8,0,2500,1,1
150,5,0.3,I,ShP,Euclidean,0.1,single,normal,26.52,0,2500,1,1
150,5,0.3,I,ShP,Supremum,0.1,single,normal,34.16,0,2500,1,1
150,5,0.3,Sh,SbP,Euclidean,0.1,single,normal,30.52,0,2500,1,1
150,5,0.3,Sh,SbP,Supremum,0.1,single,normal,36.04,0,2500,1,1
150,5,0.3,I,SbP,Euclidean,0.1,single,normal,25.32,0,2500,1,1
150,5,0.3,I,SbP,Supremum,0.1,single,normal,31.88,0,2500,1,1
150,5,0.3,Sh,ShJ,Euclidean,0.1,single,normal,40.4,0,2500,1,1
150,5,0.3,Sh,ShJ,Supremum,0.1,single,normal,35.48,0,2500,1,1
150,5,0.3,I,ShJ,Euclidean,0.1,single,normal,23.5,0,5000,,
150,5,0.3,I,ShJ,Supremum,0.1,single,normal,32.42,0,5000,,
150,5,0.3,Sh,SbJ,Euclidean,0.1,single,normal,32.52,0,2500,1,1
150,5,0.3,Sh,SbJ,Supremum,0.1,single,normal,37.44,0,2500,1,1
150,5,0.3,I,SbJ,Euclidean,0.1,single,normal,26.16,0,2500,1,1
150,5,0.3,I,SbJ,Supremum,0.1,single,normal,32.6,0,2500,1,1
50,15,0.3,Sh,ShP,Euclidean,0.2,single,normal,72.56,0,2500,0,0
50,15,0.3,Sh,ShP,Supremum,0.2,single,normal,52.48,0,2500,0,0
50,15,0.3,I,ShP,Euclidean,0.2,single,normal,2.56,0,2500,0,0
50,15,0.3,I,ShP,Supremum,0.2,single,normal,15.56,0,2500,0,0
50,15,0.3,Sh,SbP,Euclidean,0.2,single,normal,12.72,0,2500,1,1
50,15,0.3,Sh,SbP,Supremum,0.2,single,normal,31.8,0,2500,1,1
50,15,0.3,I,SbP,Euclidean,0.2,single,normal,5.88,0,2500,1,1
50,15,0.3,I,SbP,Supremum,0.2,single,normal,17,0,2500,1,1
50,15,0.3,Sh,ShJ,Euclidean,0.2,single,normal,37.08,0,2500,1,0
50,15,0.3,Sh,ShJ,Supremum,0.2,single,normal,20.64,0,2500,1,0
50,15,0.3,I,ShJ,Euclidean,0.2,single,normal,1.08,0,5000,,
50,15,0.3,I,ShJ,Supremum,0.2,single,normal,11.5,0,5000,,
50,15,0.3,Sh,SbJ,Euclidean,0.2,single,normal,10.44,0,2500,1,1
50,15,0.3,Sh,SbJ,Supremum,0.2,single,normal,28.92,0,2500,1,1
50,15,0.3,I,SbJ,Euclidean,0.2,single,normal,6.32,0,2500,1,1
50,15,0.3,I,SbJ,Supremum,0.2,single,normal,16.28,0,2500,1,1
100,5,0.6,Sh,ShP,Euclidean,0.2,single,normal,100,0,2500,1,1
100,5,0.6,Sh,ShP,Supremum,0.2,single,normal,100,0,2500,1,1
100,5,0.6,I,ShP,Euclidean,0.2,single,normal,99.96,0,2500,1,1
100,5,0.6,I,ShP,Supremum,0.2,single,normal,100,0,2500,1,1
100,5,0.6,Sh,SbP,Euclidean,0.2,single,normal,100,0,2500,1,1
100,5,0.6,Sh,SbP,Supremum,0.2,single,normal,100,0,2500,1,1
