n,d,tau,S,Sh,norm,dtau,dtau_type,distribution,rejection_rate,pvalue_NA_rate,N,psd_rate,pd_rate
50,25,0,Sh,ShJ,Supremum,0.1,column,t4,0,0,1000,1,0
50,25,0,I,ShJ,Euclidean,0.1,column,t4,0.9,0,1000,1,0
50,25,0,I,ShJ,Supremum,0.1,column,t4,6,0,1000,1,0
50,25,0,Sh,SbJ,Euclidean,0.1,column,t4,10.9,0,1000,1,1
50,25,0,Sh,SbJ,Supremum,0.1,column,t4,4.4,0,1000,1,1
50,25,0,I,SbJ,Euclidean,0.1,column,t4,22.4,0,1000,1,1
50,25,0,I,SbJ,Supremum,0.1,column,t4,8.1,0,1000,1,1
150,25,0.6,Sh,ShP,Euclidean,0,none,t4,98.5,0,1000,0,0
150,25,0.6,Sh,ShP,Supremum,0,none,t4,83.5,0,1000,0,0
150,25,0.6,I,ShP,Euclidean,0,none,t4,0.7,0,1000,0,0
150,25,0.6,I,ShP,Supremum,0,none,t4,3.6,0,1000,0,0
150,25,0.6,Sh,SbP,Euclidean,0,none,t4,3.3,0,1000,1,1
150,25,0.6,Sh,SbP,Supremum,0,none,t4,3.7,0,1000,1,1
150,25,0.6,I,SbP,Euclidean,0,none,t4,4.5,0,1000,1,1
150,25,0.6,I,SbP,Supremum,0,none,t4,4.5,0,1000,1,1
150,25,0.6,Sh,ShJ,Euclidean,0,none,t4,97.8,0,1000,1,0
150,25,0.6,Sh,ShJ,Supremum,0,none,t4,77.2,0,1000,1,0
150,25,0.6,I,ShJ,Euclidean,0,none,t4,0.2,0,1000,1,0
150,25,0.6,I,ShJ,Supremum,0,none,t4,2.9,0,1000,1,0
150,25,0.6,Sh,SbJ,Euclidean,0,none,t4,1.9,0,1000,1,1
150,25,0.6,Sh,SbJ,Supremum,0,none,t4,3.2,0,1000,1,1
150,25,0.6,I,SbJ,Euclidean,0,none,t4,4,0,1000,1,1
150,25,0.6,I,SbJ,Supremum,0,none,t4,4.2,0,1000,1,1
100,25,0,Sh,ShP,Euclidean,0.2,single,t4,5,0,1000,0,0
100,25,0,Sh,ShP,Supremum,0.2,single,t4,4.7,0,1000,0,0
100,25,0,I,ShP,Euclidean,0.2,single,t4,0,0,1000,0,0
100,25,0,I,ShP,Supremum,0.2,single,t4,14.6,0,1000,0,0
100,25,0,Sh,SbP,Euclidean,0.2,single,t4,7.8,0,1000,1,1
100,25,0,Sh,SbP,Supremum,0.2,single,t4,14.8,0,1000,1,1
100,25,0,I,SbP,Euclidean,0.2,single,t4,7.7,0,1000,1,1
100,25,0,I,SbP,Supremum,0.2,single,t4,14.9,0,1000,1,1
100,25,0,Sh,ShJ,Euclidean,0.2,single,t4,1.9,0,1000,1,0
100,25,0,Sh,ShJ,Supremum,0.2,single,t4,3.3,0,1000,1,0
100,25,0,I,ShJ,Euclidean,0.2,single,t4,0,0,1000,1,0
100,25,0,I,ShJ,Supremum,0.2,single,t4,13.7,0,1000,1,0
100,25,0,Sh,SbJ,Euclidean,0.2,single,t4,10,0,1000,1,1
100,25,0,Sh,SbJ,Supremum,0.2,single,t4,15.2,0,1000,1,1
100,25,0,I,SbJ,Euclidean,0.2,single,t4,10,0,1000,1,1
100,25,0,I,SbJ,Supremum,0.2,single,t4,15,0,1000,1,1
100,25,0.3,Sh,ShP,Euclidean,0.2,column,t4,96.7,0,1000,0,0
100,25,0.3,Sh,ShP,Supremum,0.2,column,t4,90.4,0,1000,0,0
100,25,0.3,I,ShP,Euclidean,0.2,column,t4,93.3,0,1000,0,0
100,25,0.3,I,ShP,Supremum,0.2,column,t4,94.7,0,1000,0,0
100,25,0.3,Sh,SbP,Euclidean,0.2,column,t4,62.8,0,1000,1,1
100,25,0.3,Sh,SbP,Supremum,0.2,column,t4,43.5,0,1000,1,1
100,25,0.3,I,SbP,Euclidean,0.2,column,t4,97,0,1000,1,1
100,25,0.3,I,SbP,Supremum,0.2,column,t4,96.1,0,1000,1,1
100,25,0.3,Sh,ShJ,Euclidean,0.2,column,t4,94.9,0,1000,1,0
100,25,0.3,Sh,ShJ,Supremum,0.2,column,t4,88.2,0,1000,1,0
100,25,0.3,I,ShJ,Euclidean,0.2,column,t4,91.6,0,1000,1,0
100,25,0.3,I,ShJ,Supremum,0.2,column,t4,94.3,0,1000,1,0
100,25,0.3,Sh,SbJ,Euclidean,0.2,column,t4,61.2,0,1000,1,1
100,25,0.3,Sh,SbJ,Supremum,0.2,column,t4,45.7,0,1000,1,1
100,25,0.3,I,SbJ,Euclidean,0.2,column,t4,96.9,0,1000,1,1
100,25,0.3,I,SbJ,Supremum,0.2,column,t4,96.3,0,1000,1,1
100,25,0,Sh,ShP,Euclidean,0.1,single,t4,4.2,0,1000,0,0
100,25,0,Sh,ShP,Supremum,0.1,single,t4,4.6,0,1000,0,0
100,25,0,I,ShP,Euclidean,0.1,single,t4,0,0,1000,0,0
100,25,0,I,ShP,Supremum,0.1,single,t4,4.9,0,1000,0,0
100,25,0,Sh,SbP,Euclidean,0.1,single,t4,5,0,1000,1,1
100,25,0,Sh,SbP,Supremum,0.1,single,t4,4.6,0,1000,1,1
100,25,0,I,SbP,Euclidean,0.1,single,t4,5,0,1000,1,1
100,25,0,I,SbP,Supremum,0.1,single,t4,4.5,0,1000,1,1
100,25,0,Sh,ShJ,Euclidean,0.1,single,t4,1.8,0,1000,1,0
100,25,0,Sh,ShJ,Supremum,0.1,single,t4,2.5,0,1000,1,0
100,25,0,I,ShJ,Euclidean,0.1,single,t4,0,0,1000,1,0
100,25,0,I,ShJ,Supremum,0.1,single,t4,4.3,0,1000,1,0
100,25,0,Sh,SbJ,Euclidean,0.1,single,t4,5.8,0,1000,1,1
100,25,0,Sh,SbJ,Supremum,0.1,single,t4,4.7,0,1000,1,1
100,25,0,I,SbJ,Euclidean,0.1,single,t4,5.8,0,1000,1,1
100,25,0,I,SbJ,Supremum,0.1,single,t4,4.8,0,1000,1,1
100,25,0,Sh,ShP,Euclidean,0.1,column,t4,23.4,0,1000,0,0
100,25,0,Sh,ShP,Supremum,0.1,column,t4,13.3,0,1000,0,0
100,25,0,I,ShP,Euclidean,0.1,column,t4,7.8,0,1000,0,0
100,25,0,I,ShP,Supremum,0.1,column,t4,18.1,0,1000,0,0
100,25,0,Sh,SbP,Euclidean,0.1,column,t4,11.4,0,1000,1,1
100,25,0,Sh,SbP,Supremum,0.1,column,t4,7.6,0,1000,1,1
100,25,0,I,SbP,Euclidean,0.1,column,t4,36,0,1000,1,1
100,25,0,I,SbP,Supremum,0.1,column,t4,17.5,0,1000,1,1
100,25,0,Sh,ShJ,Euclidean,0.1,column,t4,16.4,0,1000,1,0
100,25,0,Sh,ShJ,Supremum,0.1,column,t4,10,0,1000,1,0
100,25,0,I,ShJ,Euclidean,0.1,column,t4,6,0,1000,1,0
100,25,0,I,ShJ,Supremum,0.1,column,t4,16.3,0,1000,1,0
100,25,0,Sh,SbJ,Euclidean,0.1,column,t4,14.9,0,1000,1,1
100,25,0,Sh,SbJ,Supremum,0.1,column,t4,8.4,0,1000,1,1
100,25,0,I,SbJ,Euclidean,0.1,column,t4,40.3,0,1000,1,1
100,25,0,I,SbJ,Supremum,0.1,column,t4,18.5,0,1000,1,1
100,25,0.3,Sh,ShP,Euclidean,0.1,single,t4,49.8,0,1000,0,0
100,25,0.3,Sh,ShP,Supremum,0.1,single,t4,24.3,0,1000,0,0
100,25,0.3,I,ShP,Euclidean,0.1,single,t4,1.1,0,1000,0,0
100,25,0.3,I,ShP,Supremum,0.1,single,t4,5.1,0,1000,0,0
100,25,0.3,Sh,SbP,Euclidean,0.1,single,t4,7.2,0,1000,1,1
100,25,0.3,Sh,SbP,Supremum,0.1,single,t4,8.8,0,1000,1,1
100,25,0.3,I,SbP,Euclidean,0.1,single,t4,6.2,0,1000,1,1
100,25,0.3,I,SbP,Supremum,0.1,single,t4,5.6,0,1000,1,1
100,25,0.3,Sh,ShJ,Euclidean,0.1,single,t4,36.9,0,1000,1,0
100,25,0.3,Sh,ShJ,Supremum,0.1,single,t4,15.7,0,1000,1,0
100,25,0.3,I,ShJ,Euclidean,0.1,single,t4,0.9,0,1000,1,0
100,25,0.3,I,ShJ,Supremum,0.1,single,t4,4.4,0,1000,1,0
100,25,0.3,Sh,SbJ,Euclidean,0.1,single,t4,7,0,1000,1,1
100,25,0.3,Sh,SbJ,Supremum,0.1,single,t4,8.4,0,1000,1,1
100,25,0.3,I,SbJ,Euclidean,0.1,single,t4,6.8,0,1000,1,1
100,25,0.3,I,SbJ,Supremum,0.1,single,t4,5.7,0,1000,1,1
150,25,0,Sh,ShP,Euclidean,0.1,single,t4,96.9,0,1000,0,0
150,25,0,Sh,ShP,Supremum,0.1,single,t4,68.4,0,1000,0,0
150,25,0,I,ShP,Euclidean,0.1,single,t4,0,0,1000,0,0
150,25,0,I,ShP,Supremum,0.1,single,t4,4.9,0,1000,0,0
150,25,0,Sh,SbP,Euclidean,0.1,single,t4,5.2,0,1000,1,1
150,25,0,Sh,SbP,Supremum,0.1,single,t4,4.7,0,1000,1,1
150,25,0,I,SbP,Euclidean,0.1,single,t4,5.3,0,1000,1,1
150,25,0,I,SbP,Supremum,0.1,single,t4,4.8,0,1000,1,1
150,25,0,Sh,ShJ,Euclidean,0.1,single,t4,93.2,0,1000,1,0
150,25,0,Sh,ShJ,Supremum,0.1,single,t4,55.7,0,1000,1,0
150,25,0,I,ShJ,Euclidean,0.1,single,t4,0,0,1000,1,0
150,25,0,I,ShJ,Supremum,0.1,single,t4,4.4,0,1000,1,0
150,25,0,Sh,SbJ,Euclidean,0.1,single,t4,6.5,0,1000,1,1
150,25,0,Sh,SbJ,Supremum,0.1,single,t4,4.9,0,1000,1,1
150,25,0,I,SbJ,Euclidean,0.1,single,t4,6.8,0,1000,1,1
150,25,0,I,SbJ,Supremum,0.1,single,t4,4.8,0,1000,1,1
100,25,0.3,Sh,ShP,Euclidean,0.2,single,t4,53.4,0,1000,0,0
100,25,0.3,Sh,ShP,Supremum,0.2,single,t4,29.9,0,1000,0,0
100,25,0.3,I,ShP,Euclidean,0.2,single,t4,1.3,0,1000,0,0
100,25,0.3,I,ShP,Supremum,0.2,single,t4,27.6,0,1000,0,0
100,25,0.3,Sh,SbP,Euclidean,0.2,single,t4,13.3,0,1000,1,1
100,25,0.3,Sh,SbP,Supremum,0.2,single,t4,56.9,0,1000,1,1
100,25,0.3,I,SbP,Euclidean,0.2,single,t4,7.5,0,1000,1,1
100,25,0.3,I,SbP,Supremum,0.2,single,t4,29.9,0,1000,1,1
100,25,0.3,Sh,ShJ,Euclidean,0.2,single,t4,39,0,1000,1,0
100,25,0.3,Sh,ShJ,Supremum,0.2,single,t4,19.3,0,1000,1,0
100,25,0.3,I,ShJ,Euclidean,0.2,single,t4,0.7,0,1000,1,0
100,25,0.3,I,ShJ,Supremum,0.2,single,t4,25.6,0,1000,1,0
100,25,0.3,Sh,SbJ,Euclidean,0.2,single,t4,12.7,0,1000,1,1
100,25,0.3,Sh,SbJ,Supremum,0.2,single,t4,56.8,0,1000,1,1
100,25,0.3,I,SbJ,Euclidean,0.2,single,t4,8.6,0,1000,1,1
100,25,0.3,I,SbJ,Supremum,0.2,single,t4,29.3,0,1000,1,1
150,25,0.3,Sh,ShP,Euclidean,0.1,single,t4,99.9,0,1000,0,0
150,25,0.3,Sh,ShP,Supremum,0.1,single,t4,88.1,0,1000,0,0
150,25,0.3,I,ShP,Euclidean,0.1,single,t4,1,0,1000,0,0
150,25,0.3,I,ShP,Supremum,0.1,single,t4,7.2,0,1000,0,0
150,25,0.3,Sh,SbP,Euclidean,0.1,single,t4,6.9,0,1000,1,1
150,25,0.3,Sh,SbP,Supremum,0.1,single,t4,12.9,0,1000,1,1
150,25,0.3,I,SbP,Euclidean,0.1,single,t4,6,0,1000,1,1
150,25,0.3,I,SbP,Supremum,0.1,single,t4,8.2,0,1000,1,1
150,25,0.3,Sh,ShJ,Euclidean,0.1,single,t4,98.3,0,1000,1,0
150,25,0.3,Sh,ShJ,Supremum,0.1,single,t4,70.8,0,1000,1,0
150,25,0.3,I,ShJ,Euclidean,0.1,single,t4,0.8,0,1000,1,0
150,25,0.3,I,ShJ,Supremum,0.1,single,t4,6.2,0,1000,1,0
150,25,0.3,Sh,SbJ,Euclidean,0.1,single,t4,6.5,0,1000,1,1
150,25,0.3,Sh,SbJ,Supremum,0.1,single,t4,12.6,0,1000,1,1
150,25,0.3,I,SbJ,Euclidean,0.1,single,t4,6.5,0,1000,1,1
150,25,0.3,I,SbJ,Supremum,0.1,single,t4,8,0,1000,1,1
100,25,0.6,Sh,ShP,Euclidean,0.2,single,t4,74.6,0,1000,0,0
100,25,0.6,Sh,ShP,Supremum,0.2,single,t4,51.3,0,1000,0,0
100,25,0.6,I,ShP,Euclidean,0.2,single,t4,1,0,1000,0,0
100,25,0.6,I,ShP,Supremum,0.2,single,t4,98.3,0,1000,0,0
100,25,0.6,Sh,SbP,Euclidean,0.2,single,t4,55.6,0,1000,1,1
100,25,0.6,Sh,SbP,Supremum,0.2,single,t4,99.8,0,1000,1,1
100,25,0.6,I,SbP,Euclidean,0.2,single,t4,11.6,0,1000,1,1
100,25,0.6,I,SbP,Supremum,0.2,single,t4,99.1,0,1000,1,1
100,25,0.6,Sh,ShJ,Euclidean,0.2,single,t4,66.4,0,1000,1,0
100,25,0.6,Sh,ShJ,Supremum,0.2,single,t4,42.4,0,1000,1,0
100,25,0.6,I,ShJ,Euclidean,0.2,single,t4,0.4,0,1000,1,0
100,25,0.6,I,ShJ,Supremum,0.2,single,t4,97.9,0,1000,1,0
100,25,0.6,Sh,SbJ,Euclidean,0.2,single,t4,40.9,0,1000,1,1
100,25,0.6,Sh,SbJ,Supremum,0.2,single,t4,99.8,0,1000,1,1
100,25,0.6,I,SbJ,Euclidean,0.2,single,t4,9.6,0,1000,1,1
100,25,0.6,I,SbJ,Supremum,0.2,single,t4,99,0,1000,1,1
50,25,0.6,Sh,ShP,Euclidean,0.1,column,t4,23.3,0,1000,0,0
50,25,0.6,Sh,ShP,Supremum,0.1,column,t4,25.1,0,1000,0,0
50,25,0.6,I,ShP,Euclidean,0.1,column,t4,17.3,0,1000,0,0
50,25,0.6,I,ShP,Supremum,0.1,column,t4,35.3,0,1000,0,0
50,25,0.6,Sh,SbP,Euclidean,0.1,column,t4,12.5,0,1000,1,1
50,25,0.6,Sh,SbP,Supremum,0.1,column,t4,11.2,0,1000,1,1
50,25,0.6,I,SbP,Euclidean,0.1,column,t4,49.8,0,1000,1,1
50,25,0.6,I,SbP,Supremum,0.1,column,t4,54.4,0,1000,1,1
50,25,0.6,Sh,ShJ,Euclidean,0.1,column,t4,22.7,0,1000,1,0
50,25,0.6,Sh,ShJ,Supremum,0.1,column,t4,24.5,0,1000,1,0
50,25,0.6,I,ShJ,Euclidean,0.1,column,t4,10.4,0,1000,1,0
50,25,0.6,I,ShJ,Supremum,0.1,column,t4,29.2,0,1000,1,0
50,25,0.6,Sh,SbJ,Euclidean,0.1,column,t4,2.1,0,1000,1,1
50,25,0.6,Sh,SbJ,Supremum,0.1,column,t4,6.9,0,1000,1,1
50,25,0.6,I,SbJ,Euclidean,0.1,column,t4,40.9,0,1000,1,1
50,25,0.6,I,SbJ,Supremum,0.1,column,t4,48.2,0,1000,1,1
150,25,0,Sh,ShP,Euclidean,0,none,t4,96.2,0,1000,0,0
150,25,0,Sh,ShP,Supremum,0,none,t4,68.6,0,1000,0,0
150,25,0,I,ShP,Euclidean,0,none,t4,0,0,1000,0,0
150,25,0,I,ShP,Supremum,0,none,t4,4.3,0,1000,0,0
150,25,0,Sh,SbP,Euclidean,0,none,t4,4.5,0,1000,1,1
150,25,0,Sh,SbP,Supremum,0,none,t4,4.1,0,1000,1,1
150,25,0,I,SbP,Euclidean,0,none,t4,4.9,0,1000,1,1
150,25,0,I,SbP,Supremum,0,none,t4,4.2,0,1000,1,1
150,25,0,Sh,ShJ,Euclidean,0,none,t4,91.8,0,1000,1,0
150,25,0,Sh,ShJ,Supremum,0,none,t4,55.4,0,1000,1,0
150,25,0,I,ShJ,Euclidean,0,none,t4,0,0,1000,1,0
150,25,0,I,ShJ,Supremum,0,none,t4,3.8,0,1000,1,0
150,25,0,Sh,SbJ,Euclidean,0,none,t4,5.9,0,1000,1,1
150,25,0,Sh,SbJ,Supremum,0,none,t4,4.2,0,1000,1,1
150,25,0,I,SbJ,Euclidean,0,none,t4,5.7,0,1000,1,1
150,25,0,I,SbJ,Supremum,0,none,t4,4.6,0,1000,1,1
100,25,0.6,Sh,ShP,Euclidean,0.1,single,t4,62.4,0,1000,0,0
100,25,0.6,Sh,ShP,Supremum,0.1,single,t4,37.4,0,1000,0,0
100,25,0.6,I,ShP,Euclidean,0.1,single,t4,0.9,0,1000,0,0
100,25,0.6,I,ShP,Supremum,0.1,single,t4,8.8,0,1000,0,0
100,25,0.6,Sh,SbP,Euclidean,0.1,single,t4,11.5,0,1000,1,1
100,25,0.6,Sh,SbP,Supremum,0.1,single,t4,39.7,0,1000,1,1
100,25,0.6,I,SbP,Euclidean,0.1,single,t4,5.2,0,1000,1,1
100,25,0.6,I,SbP,Supremum,0.1,single,t4,14.3,0,1000,1,1
100,25,0.6,Sh,ShJ,Euclidean,0.1,single,t4,56.6,0,1000,1,0
100,25,0.6,Sh,ShJ,Supremum,0.1,single,t4,32.4,0,1000,1,0
100,25,0.6,I,ShJ,Euclidean,0.1,single,t4,0.3,0,1000,1,0
100,25,0.6,I,ShJ,Supremum,0.1,single,t4,6.8,0,1000,1,0
100,25,0.6,Sh,SbJ,Euclidean,0.1,single,t4,5.2,0,1000,1,1
100,25,0.6,Sh,SbJ,Supremum,0.1,single,t4,37,0,1000,1,1
100,25,0.6,I,SbJ,Euclidean,0.1,single,t4,4.3,0,1000,1,1
100,25,0.6,I,SbJ,Supremum,0.1,single,t4,12.2,0,1000,1,1
100,25,0.6,Sh,ShP,Euclidean,0.2,column,t4,97.8,0,1000,0,0
100,25,0.6,Sh,ShP,Supremum,0.2,column,t4,94.3,0,1000,0,0
100,25,0.6,I,ShP,Euclidean,0.2,column,t4,100,0,1000,0,0
100,25,0.6,I,ShP,Supremum,0.2,column,t4,100,0,1000,0,0
100,25,0.6,Sh,SbP,Euclidean,0.2,column,t4,99.9,0,1000,1,1
100,25,0.6,Sh,SbP,Supremum,0.2,column,t4,98.3,0,1000,1,1
100,25,0.6,I,SbP,Euclidean,0.2,column,t4,100,0,1000,1,1
100,25,0.6,I,SbP,Supremum,0.2,column,t4,100,0,1000,1,1
100,25,0.6,Sh,ShJ,Euclidean,0.2,column,t4,99.1,0,1000,1,0
100,25,0.6,Sh,ShJ,Supremum,0.2,column,t4,96.8,0,1000,1,0
100,25,0.6,I,ShJ,Euclidean,0.2,column,t4,100,0,1000,1,0
100,25,0.6,I,ShJ,Supremum,0.2,column,t4,100,0,1000,1,0
100,25,0.6,Sh,SbJ,Euclidean,0.2,column,t4,99.9,0,1000,1,1
100,25,0.6,Sh,SbJ,Supremum,0.2,column,t4,99.1,0,1000,1,1
100,25,0.6,I,SbJ,Euclidean,0.2,column,t4,100,0,1000,1,1
100,25,0.6,I,SbJ,Supremum,0.2,column,t4,100,0,1000,1,1
100,25,0,Sh,ShP,Euclidean,0.2,column,t4,83.5,0,1000,0,0
100,25,0,Sh,ShP,Supremum,0.2,column,t4,64.3,0,1000,0,0
100,25,0,I,ShP,Euclidean,0.2,column,t4,79.8,0,1000,0,0
100,25,0,I,ShP,Supremum,0.2,column,t4,82.1,0,1000,0,0
100,25,0,Sh,SbP,Euclidean,0.2,column,t4,42.9,0,1000,1,1
100,25,0,Sh,SbP,Supremum,0.2,column,t4,25.9,0,1000,1,1
100,25,0,I,SbP,Euclidean,0.2,column,t4,92.7,0,1000,1,1
100,25,0,I,SbP,Supremum,0.2,column,t4,83,0,1000,1,1
100,25,0,Sh,ShJ,Euclidean,0.2,column,t4,78.4,0,1000,1,0
100,25,0,Sh,ShJ,Supremum,0.2,column,t4,58.7,0,1000,1,0
100,25,0,I,ShJ,Euclidean,0.2,column,t4,76.6,0,1000,1,0
100,25,0,I,ShJ,Supremum,0.2,column,t4,80.8,0,1000,1,0
100,25,0,Sh,SbJ,Euclidean,0.2,column,t4,48.7,0,1000,1,1
100,25,0,Sh,SbJ,Supremum,0.2,column,t4,29.3,0,1000,1,1
100,25,0,I,SbJ,Euclidean,0.2,column,t4,94,0,1000,1,1
100,25,0,I,SbJ,Supremum,0.2,column,t4,83.8,0,1000,1,1
150,25,0,Sh,ShP,Euclidean,0.2,column,t4,100,0,1000,0,0
150,25,0,Sh,ShP,Supremum,0.2,column,t4,99,0,1000,0,0
150,25,0,I,ShP,Euclidean,0.2,column,t4,97.5,0,1000,0,0
150,25,0,I,ShP,Supremum,0.2,column,t4,96.9,0,1000,0,0
150,25,0,Sh,SbP,Euclidean,0.2,column,t4,68.2,0,1000,1,1
150,25,0,Sh,SbP,Supremum,0.2,column,t4,42.1,0,1000,1,1
150,25,0,I,SbP,Euclidean,0.2,column,t4,98.9,0,1000,1,1
150,25,0,I,SbP,Supremum,0.2,column,t4,97,0,1000,1,1
